epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.9788742820815285,0.10644169785136096,0.1664280779744396,0.11719025759580656,0.1162117747195576,0.18808732638414075,0.12776659150420436,0.04488990293443552,0.045551993585519604
1,0.6117294235984878,0.18133647814414275,0.29010012301561566,0.2007619082074523,0.20059836175907142,0.32391797002651657,0.2267412999596879,0.09074207537935214,0.08564684183928652
2,0.5418383909924196,0.26373923451804354,0.4194994497186737,0.2906457735341885,0.308637618440271,0.47151026638657656,0.3532438901577913,0.1618541982227639,0.15081414776617166
3,0.5020017340631768,0.29564568283021675,0.4715989245435915,0.3259744211609198,0.34686284579641685,0.522902756717174,0.3952811710067599,0.19353025429177975,0.17631441010720972
4,0.47610503848236385,0.31124741362809377,0.5027487080535855,0.33859221917575166,0.36668257829555023,0.5531022478170478,0.4120859540851985,0.207129756665597,0.18509780401916814
5,0.4560690020570661,0.3342198827784635,0.5297456308345911,0.3680746773197298,0.3896700364793059,0.5809398654927297,0.4463887607148828,0.24921280673092688,0.22523729752395474
6,0.44127994952815597,0.3499665954123707,0.5595335592995417,0.38419826853313427,0.41522975310441035,0.6042911388857694,0.48274278950378186,0.269712349852213,0.23584445066127438
7,0.42401938863319927,0.350666211875397,0.5562327636607499,0.3872983851580962,0.42072120319015516,0.6163719531823619,0.4780582832827231,0.27053730171547336,0.23910028619413315
8,0.4141915198599938,0.3683360437926381,0.5963054193149068,0.39603996662449154,0.4383857284787167,0.6458058568674812,0.5104940049399327,0.28764905242748096,0.2590192156305387
9,0.40167723551835166,0.37427953382811324,0.597374165929175,0.4063386238419998,0.44945084553910114,0.6485549987118083,0.512386349576994,0.30492587179648245,0.26865761520066256
10,0.3935504951099358,0.38114031139413146,0.6069732713809657,0.4119873308514334,0.4487423979413964,0.6568381679902756,0.526321807650103,0.3042137747935933,0.2725381987404973
11,0.38373509019908336,0.3821373830966722,0.6025022974548315,0.4193601883115442,0.44878395378418634,0.6606570990366215,0.5051196584500581,0.2947601978039738,0.26879056740968116
12,0.3755662748129061,0.4008941261836579,0.6439837085903898,0.4304299215189206,0.47561284121478453,0.6868018276488936,0.5388381717246632,0.35203922773775354,0.3034077038030617
13,0.36899566650390625,0.4030550546731551,0.644011970001027,0.4387488332239573,0.47961830589269283,0.6991495727989856,0.5375549075101693,0.3396169864166222,0.2976355346094239
14,0.36342326249226486,0.4109600910070154,0.6539828933814262,0.4499825202089906,0.48502498821885315,0.7093199294860978,0.5363684757252474,0.36820234312634054,0.31536683517850644
