epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.5389017353644309,0.03168708093060204,0.06483924987548259,0.028387441387075,0.03373550176292089,0.06702211861717952,0.0313983763007946,0.029309894988240257,0.027396891886887164
1,0.43000447174116946,0.04320099603428606,0.09697452012942069,0.03496754476355136,0.04734165164949008,0.1013687583879786,0.03814047530338188,0.07997787599812634,0.07552667645690958
2,0.3970560322394308,0.04993193480076133,0.11043628707582176,0.04070543768152761,0.0553638175290272,0.12152860903005169,0.039083433414867856,0.06467523360513125,0.05746040219612172
3,0.3711580245770612,0.07300504022574812,0.15090162901341383,0.061554138432107976,0.08626821259962755,0.16987325011910043,0.08050787893334585,0.08703574907514437,0.07663661292752688
4,0.3474966694285894,0.10391304967921632,0.20510710424693956,0.0931863109466386,0.11858894793087142,0.2186761897690488,0.11467261167615257,0.11971245166343134,0.10627702002585523
5,0.3321750579431849,0.12883242542168072,0.25275306572852285,0.10894520142876735,0.14727448217556693,0.25875485591071157,0.1466636802446053,0.13952280816889986,0.13414701004217267
6,0.3171895196113195,0.139208662602072,0.28511076597275203,0.11326547824738827,0.1550350644210793,0.2957806755654534,0.15111535945635343,0.1529203793142629,0.1489003442920248
7,0.30112809143513225,0.15984454968251993,0.31458125373092344,0.13965537658405786,0.1835358323917102,0.330816123526565,0.17305133361653943,0.21628769088661895,0.20072147267183893
8,0.2932647213579795,0.14299160323853102,0.29334609445115045,0.11331297207639221,0.17322364671032245,0.3105348467263286,0.1724658965530069,0.14221053693428792,0.13694238827516841
9,0.28400315023620515,0.19067278190647433,0.3632685749478652,0.17817307151373069,0.21941264053220624,0.38093213512481866,0.2172817648652672,0.21938072243177106,0.21643275485583788
10,0.27692074866455435,0.19735359826200022,0.3844369601383253,0.18151230092470377,0.22048918604117315,0.3923955016780415,0.23086590794442202,0.23096652077953306,0.21445746670602714
11,0.2660206338147991,0.2087516056462821,0.3987304841362993,0.19824587052156292,0.2410127257315676,0.4053527534495274,0.2612632446115344,0.2420631730491823,0.2185142588143595
12,0.26074455562831717,0.20256240846320017,0.38787574334129216,0.18249510987035109,0.23872295580651315,0.40525727152607793,0.25040444880978613,0.2353871988385509,0.2102858836964541
