epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.7225199262359306,0.044709951549686676,0.08520959275190544,0.04052936283136527,0.05232566068492201,0.09611232825065008,0.05120263014720448,0.05944365372812524,0.04777015719471886
1,0.4360773357430454,0.07492469401269933,0.1426614579596115,0.07220587217064982,0.08333389317131576,0.14525662812561244,0.08377281620904649,0.08424491236208044,0.07489482163995045
2,0.3862233643650485,0.12344721697755229,0.224523355410976,0.11881994043644825,0.14569631620797757,0.24328306251601475,0.155761283450684,0.12293047074940984,0.10411326752414027
3,0.3539401231712688,0.13187061829849034,0.2549086780148525,0.12053083640473354,0.15218540733641744,0.26069300885873425,0.1631197814350269,0.12785007329748735,0.1084636708384815
4,0.330015235554596,0.20536296928815276,0.38010928911923536,0.20231559818777373,0.2322255673336841,0.3904649737826426,0.23956670055802495,0.2311126039426022,0.20958326499749055
5,0.3096012768947886,0.2223637035660078,0.4034719382158541,0.2272502695003662,0.2665491277440533,0.422465697170373,0.28344922062741795,0.2362396213543743,0.20509939641270802
6,0.29265814539628704,0.25383182801332205,0.44702598316117564,0.256489154782108,0.29824178190779865,0.46238816307508646,0.3262899080484736,0.2310963107714409,0.20016536255519973
7,0.28399649266791727,0.254081557573642,0.4642358690526952,0.24800716252667163,0.3071245610503623,0.47436768966032067,0.3341557741846727,0.24042318616390929,0.1978957108289288
8,0.27056784231875686,0.2620917058025697,0.46963746316552407,0.2621069581633812,0.3117306332858708,0.4875408869697875,0.3481241221417235,0.24127954722791978,0.22316702867897784
9,0.26454855163484853,0.2822934597673449,0.5036990590869885,0.2815607390840047,0.3324216657251566,0.5132430577722288,0.36630531507325753,0.25047189058506114,0.23151613502675314
10,0.25483647761198297,0.2735315315231836,0.4973762136235445,0.2821946249421588,0.32971013799646304,0.5074963778183834,0.370324581250868,0.2992787251206175,0.2550526831011964
11,0.24730587424505857,0.27661684940769227,0.5002997240135516,0.2657062797280163,0.3264644812005441,0.5055626400371142,0.36402442151461406,0.2968990130776854,0.25287169240354107
12,0.24209203761981835,0.277779011290323,0.4918470822665882,0.28256966738756767,0.3321150701739978,0.5078540245727998,0.3713281744275564,0.2799124353365428,0.2527070409064334
13,0.2362995957560281,0.2843218214641745,0.49427987170658905,0.29044461562217444,0.33317386381347586,0.5118753157769544,0.3644181926001092,0.29503999496225874,0.26714289957969145
14,0.22939623362148837,0.2960949249858175,0.5120309357286653,0.3058059256565896,0.3444664716119993,0.5262732054951753,0.37743351371567035,0.3180070617921972,0.27929498473787756
15,0.22798147801947977,0.28940066360403705,0.4985933632395643,0.3001517984249711,0.3456090507013279,0.521170179003397,0.3819609380357061,0.2969527194670604,0.26233165478976084
16,0.22181169948326546,0.290695947177346,0.5122211893318885,0.2960358112267759,0.34167483821663436,0.5176339245804217,0.38660735389311135,0.2871798999303478,0.26646137387293695
17,0.21659880117301886,0.29936909184025556,0.5277111887350378,0.3072307590641626,0.3581324105498522,0.5344720626571551,0.40667659153093605,0.31709715662123444,0.26314290581087796
18,0.21158802038055913,0.2923272956949555,0.50756794651872,0.3107263644692901,0.3476833953467221,0.5164170778125121,0.40134541605043256,0.2889840636148857,0.24925089160362304
19,0.20646522265053074,0.28743238269030885,0.5088826874859803,0.2928556506021763,0.3487415623310899,0.5297086584723607,0.3921578167448283,0.27561844880175285,0.24548199585680053
20,0.20485190172321102,0.2890375420886228,0.5048683068422588,0.2960756687284136,0.34768312059003137,0.5244334470332273,0.3900033517089412,0.2620830357827674,0.2284678200709271
21,0.20441980766866077,0.2953970423590461,0.5236572711987852,0.30716686911470753,0.35862563465929925,0.5369430934515649,0.40950665492852595,0.30412890701378964,0.25715033726855985
