epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.9845000199668913,0.10603991374784774,0.1664435820671279,0.11310089901624187,0.10941660801297926,0.18112263605424045,0.12125545507191617,0.028737506434571975,0.02911458490052828
1,0.6070322559077795,0.13775353154940903,0.2250549116196457,0.14064041837282287,0.15943873150942062,0.25201971594620204,0.1755688144957593,0.07216285085063252,0.05036423096517828
2,0.5426048080274164,0.17714711729053395,0.28049526403873865,0.19580446898905138,0.205454114462468,0.3197232478829274,0.2263662232429167,0.07507495820188245,0.06200867392839036
3,0.5071578658055491,0.19414759902387843,0.3256078007738388,0.19580766526723364,0.2442647256614091,0.37799158522227755,0.266084095770962,0.11268157387709636,0.07838937956758804
4,0.4766455441159387,0.20808324605894862,0.3437197788085346,0.21742420697289103,0.248626251253845,0.39316438740482695,0.2732893537554499,0.11264886958985311,0.09211954204687813
5,0.46169760324697956,0.2093617546838728,0.33825660279560205,0.2239773236142507,0.2602200342179712,0.3939790842774142,0.2958338169601405,0.12613607810409697,0.09004858100660805
6,0.43976998595056926,0.21813014861873434,0.3615160310400641,0.23595624948772198,0.26955593929722255,0.41382196114660824,0.2994174763750118,0.11598529926788656,0.09111934021576157
7,0.42752022252797783,0.2285012055315026,0.37331903935341426,0.24410660879120744,0.28464947288906706,0.42888714752705304,0.3147762442342637,0.12630094370864223,0.09755860317801328
8,0.416180654381583,0.23588920283001757,0.37920430319731274,0.2505033668029704,0.2898219644854085,0.4355649870640945,0.3194754680152399,0.12557701141073893,0.09982675246774496
9,0.40732575408292676,0.23459616652754425,0.3872387510613592,0.24540817607123508,0.29240977691729714,0.44557754195157884,0.3197435403331969,0.15212434352477622,0.1135001529335515
10,0.3967698864186416,0.2597909020206483,0.4132883126176642,0.2800498077565605,0.31721823465250704,0.47195662918025827,0.3540093327535911,0.13795536702952538,0.10469838122930043
11,0.3857144304958566,0.2496842758968844,0.40165641250557155,0.26908741647833123,0.30419469529631465,0.4607732127320102,0.32363672787199066,0.13548501277665062,0.1139991601950639
12,0.3800033701692224,0.26029577210079546,0.423377229273567,0.27639025710526494,0.3248636804785022,0.4847655404596772,0.3579758401255088,0.15219954031257177,0.11452646020352514
13,0.3707802168646414,0.25501985726802096,0.4165342749881646,0.26734868340732987,0.30929947424746945,0.4717215766678165,0.3409866959203616,0.14023306516520115,0.11347715873927308
14,0.36685127721547783,0.26741585468221973,0.435278255290037,0.2834197717398624,0.33337801025682906,0.49574510554875184,0.36751019848471694,0.1386869946407389,0.10754191306740281
15,0.35841447151874223,0.2627548403423223,0.4227552857248799,0.2768029116746563,0.3263937795034089,0.4793312691237995,0.3690535150956254,0.15648856158874364,0.1161946390327432
16,0.3541768013766264,0.2706409793077603,0.43264011470166713,0.2904845186146279,0.329718335621262,0.49292037776910635,0.37036508094847526,0.13967207015835548,0.11481320408347863
17,0.34916227546323186,0.2682072743006491,0.42778961459249487,0.28692977142830045,0.3319265755180539,0.48302609856214906,0.3737783510880533,0.15226371049361107,0.11430170621180889
18,0.3393052111771027,0.2638720134749033,0.42766036619057074,0.28479892573069454,0.332341107166988,0.49235296476405366,0.3729806355948182,0.13322148254937602,0.10687467712245652
19,0.3375857139313236,0.28168372677450204,0.4490896411235702,0.30066021420755334,0.3480939906903354,0.5094282944049904,0.3895019740627226,0.14639812507024988,0.11917778787312
20,0.3303684012449659,0.2862696113527315,0.4533652910213163,0.3086767362825252,0.3499279227140203,0.5163677490193692,0.38537884811187956,0.14592705425484104,0.12091114401277489
21,0.32827668030465845,0.2817864257576819,0.45702002074931036,0.30117620089824987,0.34260831679867715,0.5119858332009046,0.38398209061676636,0.15127349235165546,0.122862446223699
22,0.3199149017144904,0.27279244897714244,0.4396722939740849,0.2943290069921597,0.3433416083359703,0.5002085718206088,0.3824542773289463,0.14823503796222295,0.12052413102519517
23,0.3219767479500658,0.28322390128811464,0.45210715355672376,0.298298354920744,0.34639146582248337,0.5149976649895973,0.3858956960415931,0.13916419039457825,0.11707402863543805
24,0.31629958974089023,0.2891544971156508,0.4623975634742196,0.31428446577969876,0.36145298297703854,0.5244581672488584,0.40348317702801384,0.15553678372728058,0.12317349710388995
25,0.313903184628398,0.28439620807658855,0.4453618884972906,0.3074302285187941,0.3453909008068715,0.5057702345455681,0.3842829177677711,0.14992107461586218,0.12585068593812426
