epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.759497266911832,0.034920540159987974,0.06558786580528174,0.03503355301166592,0.03436731721193036,0.06648410004428486,0.034596943314399616,0.051351689965180816,0.039346781190805674
1,0.44374430755570554,0.07442287928218287,0.1381372942279608,0.07048891415947149,0.0834153172636994,0.14068089066974843,0.08663710352420827,0.09698379144633368,0.08282877678173231
2,0.397695069431735,0.10219173354519255,0.1952880022401798,0.09221623963933402,0.11966433007502929,0.2071355568593447,0.12568853264751137,0.1312892819602156,0.11023358563943957
3,0.3700343700313987,0.13825437991898792,0.2722098168543766,0.1184407809613364,0.16064644684580637,0.2800952825476278,0.16351464718820716,0.16095669452131356,0.1365748428618514
4,0.35074833301639136,0.16974891244893006,0.3279217183957015,0.1528606436830645,0.19932391106663572,0.34602090386270207,0.20755909013819712,0.1711074207133823,0.14670610482426802
5,0.33045226693327917,0.2168338183646417,0.402460112472359,0.20552601329485437,0.2560586467849468,0.41539953772815613,0.2751054599136407,0.2216684111403737,0.1930037781270255
6,0.3171026137702462,0.24637038431186506,0.43937582434062444,0.24230325021066476,0.28622367376512836,0.45754173269268616,0.31845510613822414,0.2684690569669448,0.23175663378222475
7,0.3066036062394194,0.23066299920315117,0.42515318226424326,0.22832645355089867,0.285416839918071,0.45304630894279624,0.32734400126580215,0.26432569290435315,0.21431183584316196
8,0.3011005898694866,0.25613886120822366,0.45924837222589177,0.2560720502269106,0.3079278712324447,0.48331916421527465,0.3362496037906859,0.2779034703998159,0.2580946539918394
9,0.28887394336795386,0.2503864294225672,0.4565707260716454,0.23737621479968465,0.3039087138320872,0.47215698210225576,0.34800618601575384,0.2973633715640493,0.2601269854937284
10,0.2835440461143393,0.2654346835289103,0.47948997996769094,0.2580954046373986,0.3190562933189187,0.4941739126200422,0.34951021088166934,0.2959465776678161,0.2611034048980977
11,0.27657705728690063,0.2646427225960568,0.4769975692542836,0.26283198550730535,0.316142387275444,0.498679230815423,0.3570992969092335,0.3015098632714255,0.26879376421082074
12,0.2709162922938781,0.27333705044959866,0.4964431169549344,0.2718984998305236,0.3349785765530322,0.5191198841251927,0.37129777580064954,0.32921555415150516,0.2789020083001812
13,0.2669110724028871,0.27262841609378624,0.4921433888714422,0.2788667281525444,0.3343157667784182,0.5093576041092532,0.3723478931253657,0.31380718841371674,0.28725477521100545
14,0.261826611542597,0.2704368839649552,0.4880611149591638,0.26001221976548955,0.33135081413311324,0.503224127849978,0.37123148034736975,0.2962886832734819,0.2745229187040978
15,0.25630181286031295,0.27708396848937483,0.49018803214496465,0.2830774568913641,0.3333796960047805,0.5125279790846492,0.3702179887246613,0.30791546582271356,0.28162530001169445
16,0.2516487758295777,0.28012314748973016,0.4978308813744459,0.2840026004527088,0.34876408360543276,0.5192713385689067,0.39413185409650237,0.2911524034400293,0.2751831457157807
17,0.2471993754932856,0.2854829233052619,0.5078879269133242,0.2902746561721519,0.34873164918681887,0.524882437993395,0.4021817176287788,0.3261919159390305,0.28609841865238494
18,0.24356613047475523,0.29632986869023104,0.5176381913994594,0.3060450194128825,0.3634121453908577,0.5365552917238363,0.4129205633114965,0.3354422559601652,0.294204264287014
19,0.2445163754732682,0.27880327937005706,0.4942815613730918,0.27630445867753933,0.3452638835038728,0.5209986008021268,0.3919245709663375,0.34235062686325374,0.29749937208011895
20,0.23696919520812362,0.2975776465594569,0.5229057679585856,0.2982731404183769,0.3696927388606639,0.5453461994348865,0.418650164575715,0.34471047827587614,0.293330892853526
21,0.23333988217623308,0.2926988836655298,0.51945892801438,0.29364656380823057,0.36422604604910014,0.5475309234074809,0.412512835191386,0.3377324523405098,0.30064975377500774
22,0.22838955567836064,0.2820200966869709,0.5029543131958871,0.2724747243718752,0.35251171696448375,0.5264353964553977,0.40191380824126516,0.3435572460133932,0.29508250619884513
23,0.22703277453845627,0.29831246159959385,0.5250745104699875,0.2966114107093058,0.371649395577684,0.5537162017792259,0.42308330577057224,0.3522074058529092,0.3037419658990363
