epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.6732889066503477,0.04125935671423249,0.08260194940836466,0.038987918609943606,0.040719052295770324,0.08400209325994525,0.031358930214107954,0.05563192709184324,0.04633002526518392
1,0.4037618567269857,0.08904744296318487,0.1717569659294864,0.07973627758853295,0.10462386355617359,0.18434614714751277,0.10582897626376968,0.10348566186331766,0.0890043989963868
2,0.3512059626432673,0.11838616964056803,0.22992623966090284,0.10445172385989697,0.13523828034864924,0.2438085441929369,0.1394979253390066,0.1159178412441394,0.11076204106676153
3,0.32493631522093475,0.19690617050245168,0.36539203463672176,0.1843463364911357,0.2242840066246083,0.3723264519161567,0.24255458666622784,0.21006422778225928,0.19419738616175072
4,0.299799750175867,0.19564156563419094,0.37200702518983136,0.17439976590982367,0.2287617758820228,0.37928561177141207,0.2365266830497023,0.22181815516116857,0.19603842205443642
5,0.28263262948389456,0.22371608207850108,0.4207021538141629,0.2024971107436495,0.26045129171978776,0.4415241242926926,0.2690251560114129,0.2471615892174387,0.20870239506320734
6,0.27248381451317716,0.24662378836310536,0.46197413886501026,0.22712720032707473,0.2956811792001039,0.48072336261190923,0.32050796732937303,0.24615932126129905,0.227226349770444
7,0.2613044392486617,0.25962181391805317,0.47326945479152455,0.24794315453785448,0.3081837704520427,0.49844591876750216,0.33826592072536293,0.29304178120923935,0.2477529698425661
8,0.2518343387899776,0.26416548713457805,0.4986530134263538,0.24696908917571045,0.30726717124706304,0.49908883771941687,0.3315736532035351,0.2568696785970808,0.24907983638298892
9,0.2453791561098783,0.26041247237449894,0.4840380235483729,0.24714109346703494,0.31077384565988164,0.4976683375310643,0.3317431114953592,0.29538527348233273,0.25754359091215495
10,0.23843178253397238,0.27148769544607165,0.49272590103658154,0.2751308194117585,0.3185740693119342,0.5086459776714342,0.34385377957206664,0.2999983073318904,0.271337482192361
11,0.2333357714629278,0.26608339379413537,0.48797392188020156,0.25631323071393775,0.3108519226568125,0.49612001365887387,0.34512341152369586,0.2660498562651144,0.2685421692708687
12,0.2274839700053761,0.27624989908082287,0.5045685037940755,0.2632714623276843,0.33117987333794596,0.5183659376742211,0.362254705694487,0.3037658868332819,0.2956484223893154
13,0.22325058318510935,0.28344521397465133,0.5048628368185525,0.2761983155546048,0.3408791423966095,0.5309104080247812,0.3765298243424129,0.33492816033811296,0.3018606371523085
14,0.2181030541527498,0.2856037811252644,0.5072478015361118,0.29485741311509195,0.3462909391460267,0.5271866584239445,0.3886995335107582,0.3512261559236998,0.30760576664870276
15,0.21474891316314743,0.2787609170798858,0.5014672331217327,0.2698095974205064,0.34577773588715305,0.5260272495835532,0.3799137665926777,0.33932033347408924,0.2976430894325119
16,0.2097390483448481,0.2833685554962869,0.4967247649345578,0.28463758721116184,0.33723089322469135,0.5132791795622836,0.3768657178839408,0.32542965879449864,0.3003888763431784
17,0.20737087534601484,0.29026273672821956,0.5167503850706017,0.2891890692796508,0.3483215139385608,0.5253901595310628,0.3830063880415066,0.3192201489959725,0.28623714269286565
18,0.2035255711389321,0.2788043093295721,0.5036688406252704,0.2705555154225052,0.34237547524265716,0.5209730093312422,0.3746338572367432,0.33042357121117083,0.29952019539247954
19,0.20021705013068494,0.28728514875207833,0.5109365498849331,0.2826873217452662,0.36321485986377405,0.5347230742803937,0.4023328086641163,0.36014544094880396,0.31040709986885223
