epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.7873089682804755,0.23193706447727377,0.3812446063466589,0.23584232719124237,0.2836418308438717,0.4543527627593814,0.29823481255831874,0.0793420401567908,0.0745198958802017
1,0.5222739747908922,0.2927288257241738,0.46627947881975457,0.3070316820747054,0.37199117283078187,0.5730996775898122,0.4060962343593125,0.13647194551571545,0.13465677275776466
2,0.47836254550030977,0.3089516392618521,0.5032069692111847,0.3180388127200726,0.39111272460529806,0.6038018915724082,0.42267088218041765,0.1618784878537458,0.15355121341755282
3,0.4497346748058976,0.3238941538793883,0.5241047170713299,0.34311285510994066,0.4170931429191012,0.6281887724559526,0.4583516787376901,0.18197724682974223,0.1779834465921634
4,0.43324172009322726,0.32422961554762536,0.5303648356933339,0.3353980067854401,0.4199029545591432,0.6352749364423027,0.4635877067369167,0.18589861440638275,0.1788363979217234
5,0.4154265638916318,0.3212864895443091,0.5287708893665239,0.33321862448584666,0.4204839155575174,0.6464829960563762,0.4612304924984743,0.19636238842706763,0.1814750424120106
6,0.40298287960085577,0.3327202620488672,0.5394131902859179,0.3479852806794165,0.43303794092356857,0.6512277525772808,0.46956172408893865,0.19728540396132632,0.18195785060087702
7,0.39623978058201675,0.3418301340976798,0.5530755777819686,0.35421914841951063,0.44269257437899706,0.6551819305749695,0.4930516263140366,0.21192224512820043,0.19252586331082186
8,0.3825200304222816,0.33154137619334184,0.5357433625975428,0.34472998566694235,0.43539585128165437,0.6551859829935988,0.4707961524035136,0.19707769136548242,0.1923126330550472
9,0.37631335252575127,0.3280985990273555,0.5388840622609611,0.33895923591620764,0.43313851679677623,0.6423750527884,0.47510804550666674,0.20537066470003654,0.18463945355027375
10,0.3674636708464026,0.3395336355489805,0.5520779932414591,0.35326716300073163,0.4429829535243372,0.665200761300924,0.4858640878612022,0.21543304753692805,0.18981417320711227
11,0.36143117382328455,0.33258987991012834,0.5413311826817473,0.34003036891466354,0.43821439419591585,0.6542233166505449,0.47774319535585785,0.2087002980128406,0.19837165732737702
12,0.35241290805065056,0.3315006859597949,0.5480122327286858,0.33911014687946966,0.43431703280133915,0.6538725514458867,0.4774548548911992,0.19329874014172355,0.17996785469030552
13,0.3488741547349365,0.3340548092224797,0.5486328255200172,0.3453993313275132,0.4406010682929995,0.6556976276031323,0.4875471646543544,0.21050474506721398,0.1831090523672144
14,0.3424149410432156,0.3421047999183071,0.5611030607922637,0.353458602418893,0.4434570271775109,0.6621389111866162,0.48198011599320184,0.21582032651711347,0.19984278321972634
15,0.3376718211498993,0.34046869269793245,0.5530400035736351,0.35363381164244534,0.45190735060644394,0.6694465053543194,0.4962631172134947,0.21214360281118633,0.19611869276105
16,0.32756101095395757,0.3325344150336611,0.5331951044805937,0.3508849535298775,0.4428609204995788,0.6531331446941401,0.48691081398292635,0.21417176536619278,0.19769574378031604
17,0.32270349741277493,0.34598575701087136,0.5676998948184944,0.3557898025865938,0.4568273536110776,0.6711679217010703,0.5018157203123177,0.21587947547814426,0.19188809281344482
18,0.3219295534798056,0.3394376968100719,0.5600209992568714,0.3518727217891156,0.44844441379569083,0.666327261848118,0.4938879332300503,0.20085274707964854,0.17754553232028442
19,0.3167755051320961,0.34136912052346763,0.5627163027825821,0.3522633600288603,0.443175614982363,0.6658426955500392,0.48117369700560286,0.21015020685399186,0.19253852468330876
20,0.30902396465618226,0.34538045315062976,0.5546333413844581,0.35582116934417246,0.4468645447418752,0.6611420501314056,0.49361368248959286,0.20572889882963946,0.1891148657237812
21,0.3073458571120857,0.3357408908965381,0.5471957935646917,0.34621209316573465,0.4417216618385531,0.6541672721251969,0.48272908215288696,0.20436717847393282,0.18601647393343446
22,0.30702154639337437,0.3406757931246186,0.5555924976961888,0.35176498192369726,0.4500862460692958,0.6669602181297922,0.49609049329252763,0.21454121671733734,0.1938000721238157
23,0.3009653008707985,0.3429425752873075,0.5631694499767266,0.35435725723531675,0.458351957160443,0.6693601617787442,0.5008265853089615,0.21784618742093123,0.19606266369861022
24,0.29588240348125777,0.3439167771897467,0.5573480259936452,0.34978809383251225,0.4604743060189974,0.6706608843801027,0.5046392087424656,0.22349701415459658,0.1972804388185653
25,0.2935636536930278,0.3352252212742682,0.5469333927438937,0.3502466589805197,0.444238249628681,0.6563994188116166,0.4876479705015462,0.22174940143746807,0.20287723461917212
26,0.2891924549655843,0.338389846324601,0.5558456683488668,0.34190233235903894,0.44974233555901366,0.6618490636231541,0.4916453423141215,0.22250241258732534,0.20043856975717603
27,0.2900650988724152,0.34593170843545423,0.5688334007844009,0.3558440929125714,0.45267458315723935,0.667351140337325,0.4989877153571279,0.22912793490363242,0.19765451240179824
28,0.28295040012439976,0.3459287331974865,0.5624831470121514,0.355700173196435,0.454692760497849,0.6698915228605202,0.5015680564562496,0.22383380016637971,0.19976853682813703
29,0.2809880669084476,0.33956277167774596,0.5579082224980098,0.3573429874589969,0.45815783193555226,0.6663719541458646,0.5014594449765823,0.22730806625826502,0.20440669779079307
30,0.2783365545071929,0.34813145417282,0.5634495023935941,0.36166514272802447,0.4563204318777297,0.6642085255618789,0.5041129741629128,0.22549522728673088,0.20112029262879277
31,0.2744024907789266,0.3454011578351261,0.5611335109720571,0.35380985819241384,0.45255025838664237,0.661252168339185,0.49386807292713936,0.2182379337231425,0.19590030636869632
32,0.27407766954310914,0.35113201762306206,0.5647868795036312,0.36542800248024915,0.4603697260359071,0.670871656352259,0.505082825870975,0.22598602528506698,0.19662152272333894
33,0.27204947962045967,0.3479088136074639,0.5651932845436929,0.3557922293379447,0.4577343495530466,0.6639174888414487,0.4980432164094696,0.22680990536945253,0.19906488155248905
34,0.27213778017178786,0.3451856021600247,0.5590223342255646,0.3552053485618048,0.4569951993915267,0.6646797968924546,0.4969024709415383,0.22345258679235075,0.20089288335878108
35,0.26591571112990825,0.3429964658505453,0.553937933056181,0.3482680992242478,0.45620184573182093,0.6644207650388413,0.4987222974928304,0.21456522563179556,0.18810369782468578
36,0.2689537038885823,0.3433530897571166,0.5590558319159735,0.3553897808272839,0.45729694297461565,0.6619523667806174,0.49973846712375064,0.22127954756434434,0.1981228007845456
37,0.2623570098309712,0.3459080691237868,0.5626805210834969,0.36013474550350266,0.4561699270677246,0.6611386853848669,0.494580762102514,0.21717622053793184,0.19350241488044798
38,0.26234434144352153,0.34071390476823127,0.5551855431838786,0.3501470892568106,0.4552135187808344,0.6669298139565218,0.49931031133782655,0.22832853225201108,0.19863263646901844
39,0.26023494148490744,0.34292960161673175,0.5601496846340943,0.35374437760233585,0.45259725863772926,0.6649159409562296,0.49126179695137534,0.2183439437895477,0.1944970814772338
40,0.26066337878523854,0.34472014428614683,0.5551244165706963,0.35672181888895876,0.4561719540258861,0.6625430619796007,0.5032395532851035,0.22923208633980244,0.20352562601630175
41,0.25834377813516496,0.3452796341331326,0.5595790656625438,0.3565122462264866,0.4563388106338953,0.661745967616321,0.49787406180307753,0.21986308841021018,0.1976951091915682
42,0.25660567537707174,0.3486517045497881,0.5660275006693315,0.36043367006875204,0.4570984386014957,0.663441173286623,0.5015136291834306,0.2239389011130899,0.20057565176342404
43,0.2563472969972216,0.34779087362538197,0.5612387015387116,0.35795693217313806,0.4576616466715799,0.6645859133269717,0.4994283383953488,0.2252265192266575,0.20085871464090127
