epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.6915515208104898,0.0710201034174747,0.1444270671020038,0.06308464814528673,0.0691220344933796,0.15935123059978687,0.04311093852887457,0.09002324544726303,0.09211306980610488
1,0.4186370581911321,0.09603025330004318,0.1970485034761506,0.0817520942715141,0.10329484219071096,0.20514049617439067,0.08808921046530079,0.08519407715657966,0.08178781288955726
2,0.3670437907614903,0.12377034836864509,0.2556220340031841,0.10501444892812983,0.1288537780271191,0.27153055064216547,0.10632829457089839,0.10552428975352457,0.09994350505749895
3,0.33304935031467015,0.17547076832118633,0.3362737617424754,0.16351138828480177,0.19761531630142304,0.3484873550101783,0.20329206968509395,0.17697014427200858,0.1661697001714371
4,0.3125267251890305,0.19465028292935813,0.38808623283968313,0.17673492257038753,0.21792373416872698,0.3916044068995554,0.21901762629824215,0.23090130045668147,0.21971330267376404
5,0.29616310164245246,0.19023722548664163,0.36692000746175013,0.16235791042327438,0.2116164318778534,0.3774983161890142,0.19908508507438302,0.2470289996827165,0.23060044674840402
6,0.29336367155376236,0.22853392751113108,0.4269190946859502,0.22578859245480046,0.25149373978178413,0.4347722311577346,0.26419272119162823,0.22388788939885385,0.20623927163465158
7,0.281156283373024,0.22515586109347047,0.4325498009920102,0.20307276520237771,0.25849760297616176,0.44418500156098906,0.2757294384196241,0.29002476320437875,0.256833957978749
8,0.2740448622675667,0.248860667040431,0.4746918494383786,0.22636474554661706,0.2951125051091272,0.48510784360773607,0.32357133147132616,0.29721163199853134,0.2653945221204075
9,0.26695706551535087,0.24589747064086329,0.4711177652523955,0.21952150041571314,0.29211347410604094,0.48645416299942756,0.2999236753177966,0.2911706569465141,0.25339289893064454
10,0.2593771728158694,0.2625781106304981,0.47082217805166204,0.2613846926776517,0.29865659284326207,0.5032375426117606,0.3064207099937098,0.2820229373977131,0.25974766436109437
11,0.2472527487236157,0.27250925466904324,0.48870661265381393,0.26940787489103685,0.3158318489129182,0.5018239073674068,0.3465519306249558,0.28462636282369036,0.2542025728063689
12,0.23996761388945997,0.2634242689150205,0.48457274420650315,0.24791867659936595,0.313172696308486,0.502369660139666,0.34735230366517034,0.29856071697546394,0.24777431286733154
13,0.2340128937659905,0.27767128166730476,0.511296283575659,0.25978571090861025,0.32353627984789274,0.5210723706865553,0.3644697842213075,0.31887646337943376,0.28372780031348416
14,0.24258025766116137,0.28629071388388616,0.5258636690183437,0.2753306533404484,0.3288546274546913,0.5282773933373172,0.35397213955008683,0.3512590409125724,0.31112003372610064
15,0.22876079180087264,0.2703634703282479,0.49912491398921716,0.2683040682721643,0.3166321487463657,0.5034266155283569,0.3505871017993674,0.3131940827039835,0.28451607372710036
16,0.22471687807674295,0.2666710417465584,0.4768563383364964,0.2651167526463767,0.3141722750859009,0.49982339082653987,0.35229088022242366,0.29037671875680626,0.2585995587318644
17,0.21755785133406433,0.2813096649139576,0.5041683869806005,0.2756298062339155,0.338550287657185,0.5246478684860642,0.38477349333894373,0.3464422847900864,0.29965884820692335
