epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.7429783654946011,0.04208439489757769,0.08088835217977662,0.038773370890925356,0.04472688372973531,0.08225905059199538,0.04264161495867846,0.04210473895955483,0.038889502345476085
1,0.4430891402818448,0.06749345550579719,0.1313891375074991,0.05977779452897599,0.07657729715856094,0.13562259273776794,0.0739478109431784,0.08311191561487816,0.07339029426831864
2,0.3949942861085057,0.11841966537140228,0.23171765949913506,0.10549868142286968,0.14056669062775692,0.24722848323054447,0.14972904473822263,0.14597519417133498,0.12049442429909084
3,0.36732719722987967,0.13754910001697895,0.2666757496512971,0.12130704476797205,0.16484822044510417,0.27775932426716904,0.17832828211330684,0.1462681609258838,0.11779710929959147
4,0.3431957909512834,0.18290390552524693,0.3583996682714068,0.16439556944228728,0.2173291039626724,0.3683506357880277,0.2294599756866302,0.16632190981656356,0.1389506180812864
5,0.32885257391419975,0.19405863260022269,0.3720183947982704,0.17812949076489012,0.24194917916283606,0.39732426082267813,0.26416458188879316,0.17035090298360153,0.1403519667951555
6,0.3175961227752105,0.21827890418753995,0.40538407323116193,0.21163587631974384,0.26126703149458164,0.4255961292897111,0.28318407294214565,0.2121703113016259,0.20508488655329196
7,0.303942969393416,0.24270841154969208,0.44462291459342196,0.24503830604171759,0.27938996232744406,0.4533930657371464,0.3112721579093462,0.23245513329840806,0.22204653081368922
8,0.29480871867993913,0.24931814761964916,0.4594865335455378,0.24439972805686336,0.30386923955571904,0.4788775997919879,0.3322778856107485,0.2531076424490295,0.2334119570883584
9,0.287569238710194,0.23711576746952379,0.45351386772242647,0.21772591583567377,0.2902419401218932,0.4618798040274224,0.3094257552153917,0.24226406588964175,0.22042798951565853
10,0.2801276188818288,0.2448496996556131,0.4513083041744567,0.23947807514735914,0.3019592619464861,0.47176994109652115,0.3410656500394042,0.2802750577595972,0.24971848144467274
11,0.2733191159249748,0.2647978236965111,0.47817956341631296,0.2682623758749022,0.3209742521476409,0.5044917160536005,0.3461785675195204,0.2916926639000322,0.25307025522565396
12,0.2712725839014458,0.27265015383585645,0.4971321820701789,0.2522148310504763,0.33645050257711046,0.5092233634226052,0.36964402820381304,0.30343812902602196,0.2574919463409361
13,0.266627142753992,0.2585461737365546,0.481505243124737,0.2521378506854537,0.3154235114634204,0.4988283789430312,0.3584743425004363,0.28985904921306993,0.25421879453738666
14,0.2617043848442647,0.2782568655959436,0.5051349699501623,0.2796256157668557,0.3387157056237969,0.5262363254177824,0.3819521913816905,0.2911094996288517,0.26085898122449375
15,0.2559567810326684,0.27655540468569717,0.4930296443876318,0.2713639174733746,0.34131959048325183,0.5132137914622121,0.3792416453533271,0.30399514733039384,0.26363735573570135
16,0.24955023434640372,0.27416007307772383,0.489734530812585,0.2683819866436549,0.3314552350179795,0.5084311110237284,0.3715321442365828,0.2743815835232061,0.26192750184106817
17,0.24659014097244464,0.27167949064650815,0.4837107858009876,0.2704100927853309,0.33495509559475595,0.5030764631320895,0.36933618176549643,0.29832194096253845,0.25845221804997515
18,0.24115334283205986,0.28959952001288425,0.5103444514661278,0.2917943485210911,0.35374318729823984,0.5321910213443255,0.38731143278943253,0.3061628449463005,0.26564187091006786
19,0.2391607862614957,0.29142947575603984,0.5145379556683198,0.2981172613722545,0.3565332633152433,0.5292207997767798,0.39961308169701765,0.31309135743239164,0.2807257358132677
20,0.23656996451918239,0.28570184573466045,0.5067969710084163,0.2950544308122011,0.34964810454877043,0.5220696779803264,0.39437580817153767,0.31273777432954664,0.2749866571194901
21,0.23175593944454612,0.27121805862033466,0.47182227010263356,0.27955304377145457,0.33829673040499114,0.498098151344076,0.3894132520852337,0.2916640966045135,0.2498607180586788
