epoch,loss,mask_mAP,mask_mAP_50,mask_mAP_75,box_mAP,box_mAP_50,box_mAP_75,box_mAP_small,mask_mAP_small
0,0.7276158794738496,0.042872275901096525,0.08984378030505517,0.03117533590639233,0.03779392586149867,0.08424931007162503,0.026257730810158142,0.0413435421815407,0.04148485411535562
1,0.444749493890299,0.0895852869104006,0.17965229324924228,0.07679043022820808,0.08447945647384632,0.17654327968266068,0.06365968095611965,0.04339318485327003,0.04397198695955364
2,0.39937667732977833,0.1070010332032514,0.22282256228993202,0.09863777230284437,0.11901173045449197,0.22994365942687356,0.12763674486423468,0.04677650031883685,0.032860996566398445
3,0.3649404784428558,0.20586637648002598,0.32045587363982647,0.2136440762003452,0.195070734797383,0.3178815298709912,0.21366514466424727,0.08805383427263205,0.08122978493254418
4,0.34694429445906294,0.18815460742600779,0.30536412435241495,0.1944136333521216,0.18822261191313455,0.3046583757094606,0.20561124848495113,0.07426029036959053,0.06688285454065826
5,0.32968492124190807,0.20389830445511334,0.33701388570694374,0.19288188732954265,0.198454636458819,0.3373502635913625,0.1965021850513975,0.07462373699606109,0.06706556890730998
6,0.31580726862309055,0.226777942024903,0.35629077929775277,0.23784779833707745,0.2315917423481536,0.3530134546942964,0.2802991244582772,0.08325016415710201,0.0679754343186807
7,0.30234478696092587,0.22379266166171835,0.37923362648269165,0.201823685133909,0.21875186085145798,0.378790450604661,0.23638849481647392,0.07341375637655467,0.06347696679523895
8,0.29713514984631145,0.21060491317718033,0.3519804289919348,0.2046404106359092,0.23386251309398842,0.35968806180880775,0.24212853136290968,0.09348918343037392,0.07688060068536304
9,0.28454694449457435,0.21098724389779308,0.37928878901197666,0.2124958010432893,0.22288322314894243,0.38286012452706225,0.23729204121154085,0.08511159741791813,0.07098338933398061
10,0.28281788037182143,0.2444336165414473,0.3948669634174044,0.2149959612812368,0.26310320377714747,0.3996534430561442,0.311303207904796,0.0608192604443247,0.049282388397247245
11,0.27832738475543733,0.20795111366086258,0.33732277013903816,0.20546212220971058,0.22017489392765302,0.3376421854794598,0.2268514197903424,0.08497613337245724,0.06865185010126322
12,0.2698967559859934,0.22899069452308904,0.37410735051005667,0.21025532024915325,0.23396771034812705,0.3842041499052238,0.23724763099828572,0.06753443803210844,0.05566905778870864
13,0.2599331987952333,0.23654744318308224,0.4014813620848371,0.21788877961179182,0.26183187480719056,0.4088991610089736,0.2558728358021379,0.08519235980355178,0.06989937506415282
14,0.25916455150894185,0.26405406570671197,0.4372426588062576,0.2270453561281453,0.28614924556688237,0.43975826752312464,0.28484020263398474,0.0929889460563642,0.09091845897742908
15,0.2534229034105463,0.2722741390937574,0.4344279515229041,0.2943738528276431,0.2868697800075437,0.4377092973135371,0.32750230849516115,0.08219523543330581,0.07478891889474773
16,0.2487866192745203,0.2500375320197734,0.4243272322285914,0.24698944693226899,0.26743647307033713,0.43121144689084034,0.2764829420175879,0.08688474021028984,0.07510471047934297
17,0.2481872285709296,0.2625660677129199,0.42873306748632023,0.23465840999924875,0.2954459246685417,0.44000811277540447,0.35056125466755184,0.09058016080298602,0.06776402281537139
18,0.2413953619102785,0.26692061770425,0.44879856590184086,0.24112846958223755,0.29735054182027754,0.45174556827916157,0.29970855647889094,0.09523845522224991,0.08575181977631856
19,0.23782723848936987,0.24735667084837828,0.40891944496169336,0.23804170135693523,0.2756074696408463,0.41600967258306654,0.2960172957901043,0.09586510110945858,0.08358348774547052
20,0.23913264949701937,0.2617130424970126,0.42826378739477566,0.24252147374522867,0.2903386527681655,0.4450150207401284,0.2983364159095032,0.09249079898633765,0.08051159905319072
21,0.24023442048074237,0.25733117486071055,0.43101699046555025,0.23934570162887264,0.28577416634867686,0.44125648015919455,0.29270214521852833,0.09961194155248695,0.08114669760880576
22,0.2338954737929047,0.25769879514393357,0.4319874111575419,0.24773023061604302,0.28481062735074003,0.4427499095948815,0.29043327646866274,0.08323354744258303,0.07651522000566002
23,0.22688095615801976,0.2659292586107972,0.43829715789875906,0.24744390559184165,0.31224986631251117,0.45560699114765457,0.3654295075342213,0.08704406995257692,0.07305207826556334
24,0.2253433659606115,0.2706620740161228,0.43182822557746037,0.30463518034873976,0.29777945262675587,0.440638444980672,0.35358079471427495,0.08477331357036612,0.07149668754312187
25,0.22444205134884967,0.2614503765178313,0.4353502334381935,0.24613961036170134,0.29049795770470566,0.4405914330089491,0.30601556012749964,0.09834195965735869,0.08602492944076306
26,0.22126599466747393,0.2489450866143231,0.427583905899947,0.23866436565045446,0.2763722303245372,0.438372707891416,0.2945250711955214,0.08084621661516458,0.06654618391081034
27,0.21593706156564363,0.25438172938595144,0.43638305721950593,0.2408491660590227,0.28635053393519677,0.4451021042659008,0.2985100914320925,0.09692502095119677,0.08040625529573651
28,0.21486990142685825,0.23453037900738408,0.41227692650157344,0.22709865629623427,0.273747437142366,0.4254147679012708,0.2890595607070028,0.0790110079851892,0.06099791543237412
29,0.21455112690364195,0.2611420052360413,0.4485447121943313,0.2513414078827818,0.2936752869600248,0.4528149782534635,0.3161089888735462,0.10295724411549087,0.08286378771316003
30,0.21462287277471823,0.25879885606378816,0.43571492750760193,0.2389237496933956,0.29301324578752935,0.44618877485275765,0.30021319962438064,0.09334223794224594,0.07726581120800073
31,0.20844590575080338,0.25198144967616365,0.43397187396648373,0.23587868476462537,0.2841760497955615,0.4461643879021978,0.2905138772131769,0.08288467874120752,0.06466599839854296
32,0.20825782014076472,0.26457508199787433,0.44162189843912214,0.2372492453809289,0.28931658946175687,0.44544952770954716,0.2980225210350307,0.09274738320147648,0.07547583155645454
33,0.20485840753364848,0.2567705347350104,0.43090716722205363,0.24098248558076626,0.2980269825671343,0.4463172446926226,0.30909086607227626,0.09443810295034741,0.07617000144200234
34,0.20483666773879936,0.25813914613450706,0.44104174549084296,0.24689443780852854,0.29473178379135795,0.4453013658812997,0.3163079305218845,0.10059071908180517,0.08269186031697354
35,0.20453719979071583,0.2672934665076312,0.45120899928752334,0.2501010256232368,0.3145142435024199,0.4591010142792648,0.31836224996057577,0.09698743422535724,0.07996793422793384
36,0.20122620174675157,0.25792729033376055,0.420272333024058,0.2525723652087476,0.28514302904438116,0.4243734102000473,0.3172620053649414,0.09879040230443556,0.08242633587670076
37,0.20208690205558402,0.2431255981850661,0.40892809101635536,0.24032891645226587,0.2843482864495949,0.42350812103998225,0.3131944391709889,0.08700539104470631,0.07102927958723775
38,0.20055415555723732,0.24934945671715683,0.40825047380076235,0.24810826271043404,0.2815013400994757,0.4172968096070745,0.3090432494197673,0.09336428330851052,0.0775073262049405
39,0.1981375135714535,0.26036775406159857,0.44756824767688824,0.2521866163221408,0.29773738728244803,0.45504703494867843,0.31132763228348,0.09076645009676058,0.07401519814549233
40,0.19816916816813757,0.2687001610538675,0.4502308328574813,0.25378498585744014,0.31006389124910416,0.46162716092951783,0.31990107045718136,0.08651950314190487,0.07152014954887574
41,0.19789387323461952,0.26690405594445565,0.44987928561839924,0.24994995162757674,0.2958123978704841,0.45551365631878443,0.31840142642661307,0.09231542347984371,0.07793040241675134
42,0.19609335886561569,0.27206352015543855,0.4639892878096138,0.25696556919390157,0.31003104296873674,0.4663981784121342,0.3239981357995142,0.09951910808030036,0.08025844127434147
43,0.1958025777393233,0.268063955067864,0.453844087102301,0.25498052983255237,0.30410096256978003,0.4588634512151295,0.3209465331635641,0.09432040266343339,0.07841659823496071
44,0.19302770668632405,0.2684791568862448,0.4562270755430375,0.25277841535713375,0.30147642660080676,0.45541914936949357,0.31899446380927776,0.10171981935173992,0.08424728445418485
45,0.1973709811396819,0.26862654743653575,0.4534239924777776,0.2575641583498662,0.29558245880473916,0.4574908055581452,0.3131073527898657,0.09527694643339667,0.07982798750870719
46,0.19629361057423622,0.2696422867577393,0.4520629022427561,0.2541301366572656,0.294006624858951,0.4538147202549363,0.3156705152951015,0.09581472553395248,0.08036450695681555
47,0.19428772791309612,0.2715755547824569,0.4599530352437702,0.2551379005029886,0.3030188813035568,0.4618419591036975,0.31839358718281646,0.09939453914931323,0.08493409007234215
48,0.1946237168972965,0.2636022278092243,0.45741998394677325,0.25512530032744407,0.30364402505383425,0.4591349446743197,0.3174234921130445,0.0918940148724276,0.07567635180901462
49,0.19204830163992642,0.2677946847602452,0.4541416156769446,0.25812769316707224,0.3033911967208996,0.45361771574061605,0.3143459654166744,0.09465803563243852,0.07856849749995971
